24,,,,23,,,,22,,,,21,,,,20,,,,19,,,,18,,,,17,,,,16,,,,15,,,,14,,,,13,,,,12,,,,11,,,,10,,,,9,,,,8,,,,7,,,,6,,,,5,,,,4,,,,3,,,,2,,,,1,,,
Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date
거의 신나는 노래들로만 골랐어 !!!!,,Text,2022.03.02 02:32,예전에 내일 할일 이라는 노래가 너무너무 슬픈데 좋아서 엄청 자주 불렀었어,,Text,2022.03.01 18:31,,,,,...와휴걸을 몰라...?,,Text,2022.02.28 18:24,이혼하고 싶은게뭐여?...,,Text,2022.02.24 22:09,아솩이 집와써,,Text,2022.02.19 23:38,나도 중학교 때 트루먼쇼보고나서 한 동안 주인공에 이입돼서 내 모든 삶이 가짜였다면... 내 가족과 친구들이 가짜라면... 나는 모든 걸 버리고 진짜 삶을 찾아갈 수 있을까 하며 과몰입,,Text,2022.02.18 13:13,밥 먹었당,,Text,2022.02.17 19:46,,,,,,,,,"내가 기억하는 제일 어릴 때의 기억은?!

- 음 4살때? 거실에서 가족 다 같이 자던거나 부모님 퇴근하던 소리 불빛 놀러갔던 곳 다 기억나지롱~💖",,Text,2022.02.15 00:19,ㅋㅋㅋㅋㅋㅋ 근데 너무 힘들었을 것 같아,,Text,2022.02.15 19:50,,,,,,,,,,,,,,,,,맞다 펩선생님도 이달의 소녀예요,,Text,2022.02.13 21:45,,,,,셀카 보내주면 좀 낫겠어?!,,Text,2022.02.13 17:49,,,,,엉성하다고?,,Text,2022.02.13 00:56,,,,,,,,,,,,
유명한 노래 많지만 저렇게 모아놓으면 기분이 좋그든여?,,Text,2022.03.02 02:33,복면가왕에서 부르고 난 뒤에는 그때 너무 떨기도 했고 아쉬워서 이제 안 들어....... ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,Text,2022.03.01 18:31,,,,,너 오빛 아니지,,Text,2022.02.28 18:24,멤버들이랑 오빛들 취향표보는데,,Text,2022.02.24 22:09,바솩아,,Text,2022.02.19 23:39,다들 드라마 보면 과몰입 하지 않아...?,,Text,2022.02.18 13:13,먹으니 또 잠 와... 미취겠따,,Text,2022.02.17 19:46,,,,,,,,,"가끔씩 잠이 안올 때나 심심할 때 할만한거!
- 유튜브에 나사 6시간 수면치면 '브레이너 제이의 숙면 여행' 채널이 있어요 강추👍
심심할 때는 멤버단톡방 들어가기.....",,Text,2022.02.15 00:21,진짜 국대는 대단해•••,,Text,2022.02.15 19:50,,,,,,,,,,,,,,,,,나 지금 펩이랑 펩한다,,Text,2022.02.13 21:45,,,,,근데 나 제복셀카랑 캐쥬얼착장 셀카가 업서,,Text,2022.02.13 17:49,,,,,엉 .. 성.. 어감이 쫌 그래ㅡ ㅡ,,Text,2022.02.13 00:56,,,,,,,,,,,,
엇 아침에 잔잔한거만 듣는구나•••,,Text,2022.03.02 02:34,웅 내일 할일 가사가 어쩜 그래 .... 천재가 아니실리 없다,,Text,2022.03.01 18:31,,,,,아기 오빛을 위한 설명,,Text,2022.02.28 18:25,왜 나는 다 이혼하고싶은거야?•••,,Text,2022.02.24 22:09,나 고민 있어,,Text,2022.02.19 23:39,또 과몰입 대박이었던 건 보보경심려...,,Text,2022.02.18 13:14,웅 파기름에 볶아서 김에 싸먹었따!!!,,Text,2022.02.17 19:47,,,,,,,,,"새벽 2시에 막 센치해 지기 직전에 일기장에 한줄만 써본다면?
- 내일 이불킥하고싶지않음 자라",,Text,2022.02.15 00:24,나 예전에 김연아 선수 경기하는 거 보고 맨날 울었늗데,,Text,2022.02.15 19:51,,,,,,,,,,,,,,,,,펩선생님 덕에,,Text,2022.02.13 21:48,,,,,이런 나.... 싫어졌나요? ,,Text,2022.02.13 17:50,,,,,힛,,Text,2022.02.13 00:56,,,,,,,,,,,,
하지만 내일은 신나는 거 들어보는 거 어때🤓,,Text,2022.03.02 02:34,분명 글자로 된 가사인데 읽는 순간 보이는 느낌이야,,Text,2022.03.01 18:32,,,,,와휴걸: 와와바와 휴대폰 걸리다,,Text,2022.02.28 18:25,애들이 다 놀리자나 이거뭐야,,Text,2022.02.24 22:09,아니.. 그,,Text,2022.02.19 23:40,진짜 무슨 한 일주일은 만나본 적도 없는 왕소 두고온 생각에 마음이 공허했자나,,Text,2022.02.18 13:15,그니까 우리 엄마가 알면 왜이렇게 게으르냐고 할 것 같아,,Text,2022.02.17 19:49,,,,,,,,,멤버 단톡방 그래도 매일 시끄러웠는데,,Text,2022.02.15 00:25,몬가 감동적이야... 그치?,,Text,2022.02.15 19:51,,,,,,,,,,,,,,,,,영상 올리고 온다 ㅋ,,Text,2022.02.13 21:49,,,,,응?,,Text,2022.02.13 17:50,,,,,내 이름이 하수엉이 아닌 것에 치얼스,,Text,2022.02.13 00:57,,,,,,,,,,,,
케이팝 넣어달래서 넣어써💖,,Text,2022.03.02 02:35,나는 그런 가사를 좋다고 느끼는 것 같아😎,,Text,2022.03.01 18:33,,,,,in 상암,,Text,2022.02.28 18:25,애들이 이혼해서 안 보고 싶은 사람 1위가 나인거래,,Text,2022.02.24 22:10,내가 사실 어제 사진을 고르다가 단발 다시할까? 라는 생각이 들어서 말이지 ㅎ ㅎ 고민중이야,,Text,2022.02.19 23:40,어이업서;,,Text,2022.02.18 13:15,쉬는 날은 쉬어줘야지 그치?(맞다구해),,Text,2022.02.17 19:50,,,,,,,,,팹 생기고 말 한마디 없능거 실화?,,Text,2022.02.15 00:26,유영 선수 곧 하는 구나,,Text,2022.02.15 19:54,,,,,,,,,,,,,,,,,저기 펩선생님 영상 허용길이가 좀 짧 아 서 ㅜ ㅜ,,Text,2022.02.13 22:01,,,,,난 천재아이돌이 아닌가봐 ... 찍을 틈이 없었는데,,Text,2022.02.13 17:50,,,,,다들 잔 들자,,Text,2022.02.13 00:57,,,,,,,,,,,,
내가 이르케 플리 만들어줬으니까 내일 떨지말구 잘 다녀와~💖,,Text,2022.03.02 02:36,가사가 제일 중요하다고 생각하는데 그 가사가 기승전결이 있는 멜로디와 만났을 때! 👍💖,,Text,2022.03.01 18:34,,,,,여기까지,,Text,2022.02.28 18:25,ㅠ _ ㅠ,,Text,2022.02.24 22:11,아니 바솩이들이 단발 좋아하는 거 같아서,,Text,2022.02.19 23:41,파이브 피트?,,Text,2022.02.18 13:17,헷,,Text,2022.02.17 19:52,,,,,,,,,"내가 어제는 연습생때 고맙다 춘거 발굴해서 보냈는데 읽고 아~무도 답 없더라

참 고맙다 얘들아",,Text,2022.02.15 00:26,유영 수영 운명이다,,Text,2022.02.15 19:56,,,,,,,,,,,,,,,,,나눠서 올려볼게,,Text,2022.02.13 22:08,,,,,다른애들 어케 찍은거지?,,Text,2022.02.13 17:51,,,,,나도 고품격 배경사진을 만들고 싶엄ㅅ어,,Text,2022.02.13 00:58,,,,,,,,,,,,
여자아이돌은 이달의소녀로 족한 거 아니었어•••?,,Text,2022.03.02 02:37,권진아 선배님 꿈에서 만나 가사도 너무 슬퍼,,Text,2022.03.01 18:35,,,,,이건... 나중에 말할 수 있다고 했었어,,Text,2022.02.28 18:25,내가 백날 웃겨주면 뭐해.... 너네는 나랑 이혼하고 싶구나...........,,Text,2022.02.24 22:11,난 진짜 매번 고민해....... 내가 좋아하는게 바솩이들이 좋아하는거랑 다를 수 있잖아?! ,,Text,2022.02.19 23:43,피 안나오지?,,Text,2022.02.18 13:17,나는야 부제굴능,,Text,2022.02.17 19:52,,,,,,,,,어젠 박고언이 자기도 댓글 달았는데 왜 답 안해줬냐구 하더라,,Text,2022.02.15 00:27,김예림 선수도 화이팅!_!,,Text,2022.02.15 19:56,,,,,,,,,,,,,,,,,나눠서 올리고 왔어,,Text,2022.02.13 22:12,,,,,스크럽 셀카 없는데,,Text,2022.02.13 17:51,,,,,폰트 맞춰서 궁서체로 하고싶었다구,,Text,2022.02.13 00:58,,,,,,,,,,,,
알게써 다음에 추가할게 ㅡ ㅡ💖,,Text,2022.03.02 02:37,권진아 선배님 노래를 들으면 선배님은 과연 어떤 사랑을 하셨던걸까? 생각이 들 만큼 참 다양한 감정의 노래들이 많은 것 같아 !!!,,Text,2022.03.01 18:36,,,,,와와바와와 솔로데뷔때를 생각하면,,Text,2022.02.28 18:27,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,Text,2022.02.24 22:12,바솩이들은 뭘 좋아할까하구,,Text,2022.02.19 23:43,그렇담 볼 수 있어,,Text,2022.02.18 13:18,피즈치자,,Text,2022.02.17 19:54,,,,,,,,,카톡은 안보구 ㅡ ㅡ,,Text,2022.02.15 00:28,나 인라인스케이트는 쫌 잘타는데ㅋ,,Text,2022.02.15 19:58,,,,,,,,,,,,,,,,,연결해서 볼 수 있지? ㅎ ㅎ,,Text,2022.02.13 22:12,,,,,지금 쫌 세상 무너지는 소리 들리네,,Text,2022.02.13 17:51,,,,,그런데 픽스아트가 나보고 결제를 하래,,Text,2022.02.13 00:58,,,,,,,,,,,,
아무튼아무튼,,Text,2022.03.02 02:37,그 때 내가 추천했었던 노래 중에,,Text,2022.03.01 18:37,,,,,이선균 선배님 웃으면서 우시는 사진... 그거같아 나는,,Text,2022.02.28 18:27,아 웃기다,,Text,2022.02.24 22:12,나 정독했는데,,Text,2022.02.19 23:50,뭔가 피를 보면 그 냄새가 느껴지는 것 같고 속이 울렁 거려 ㅜ,,Text,2022.02.18 13:19,김찌치개,,Text,2022.02.17 19:55,,,,,,,,,너도 이달의 소녀인데 왜 안 보여주냐구?,,Text,2022.02.15 00:28,휠리스 왜 몰라,,Text,2022.02.15 20:01,,,,,,,,,,,,,,,,,우아 그럼 이제 여기다 짧게라도 노래 부른 거 올릴 수도 있네,,Text,2022.02.13 22:14,,,,,미안,,Text,2022.02.13 17:51,,,,,고딕은 무료였어,,Text,2022.02.13 01:00,,,,,,,,,,,,
내일 떨지말구 잘 다녀오고,,Text,2022.03.02 02:37,신지훈 - 가득 빈 마음에,,Text,2022.03.01 18:38,,,,,어떤 바솩이의 프사를 보고 느꼈어,,Text,2022.02.28 18:27,재밌다,,Text,2022.02.24 22:12,진짜 반반이야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,Text,2022.02.19 23:50,지우학은... 다시 태어나도 못 볼듯,,Text,2022.02.18 13:19,이달의 소녀 봐이봐이와이봐이 홀리비아 예,,Text,2022.02.17 19:56,,,,,,,,,...그러네,,Text,2022.02.15 00:28,나 와줘 그 노래 되게 좋아했는데,,Text,2022.02.15 20:02,,,,,,,,,,,,,,,,,새삼 좋다아,,Text,2022.02.13 22:14,,,,,나 지금 ㅁ,,Text,2022.02.13 17:52,,,,,근데 몬가 쫌 근엄하고 강렬해보여서 맘에 들어,,Text,2022.02.13 01:00,,,,,,,,,,,,
나 일어나면,,Text,2022.03.02 02:38,이거도 가사가 미쳤어 ...,,Text,2022.03.01 18:39,,,,,해주가 학교갔다오는길에 가방에 수박 가져온 거? 그거 알지 않아?,,Text,2022.02.28 18:28,응 정진솔이 찾았어,,Text,2022.02.24 22:14,중단발!?!?!?,,Text,2022.02.19 23:56,바솩아 과몰입 드라마 레전드는 눈이부시게 라니까...? 난 진짜 그거 안 본 눈 사고 싶어,,Text,2022.02.18 13:20,망광랼이 삐삐,,Text,2022.02.17 19:57,,,,,,,,,근데 너 왜 연습은 안오능데?,,Text,2022.02.15 00:29,유난히 내성적이긴 했는데 할 건 다했나봐...,,Text,2022.02.15 20:03,,,,,,,,,,,,,,,,,,,,,,,,,무릎 꿇고 메시지 보내는 중 이야,,Text,2022.02.13 17:52,,,,,내 프사 갖고시퍼?,,Text,2022.02.13 01:02,,,,,,,,,,,,
있었던 일 얘기해주기다~,,Text,2022.03.02 02:38,첫 줄이 바로 질문인데 듣자마자 나한테 질문하면서 생각하게 되는 그런 노래,,Text,2022.03.01 18:39,,,,,아 여기 와와바와 초대해서 같이 썰 풀고싶가,,Text,2022.02.28 18:28,아 ㅋㅋㅋㅋㅋㅋㅋ 이유 짇짜 웃기다,,Text,2022.02.24 22:19,너가 말하는 풍성한 장발의 느낌 뭔지 알 것 같아... 춤 출때 이쁜...!,,Text,2022.02.19 23:56,스물하나 스물다섯은... 꼭 볼 것💖,,Text,2022.02.18 13:20,그만해,,Text,2022.02.17 20:00,,,,,,,,,생각해보니 너 콘서트 연습 한번도 안왔더라,,Text,2022.02.15 00:29,게시글이 40분째 안올라가네 ㅎ ㅎ,,Text,2022.02.15 21:16,,,,,,,,,,,,,,,,,,,,,,,,,여보 언제는 나만 있으면 된다며,,Text,2022.02.13 17:52,,,,,근데 확대해서 보진 말쟈,,Text,2022.02.13 01:03,,,,,,,,,,,,
내가 가야 니가 잘 것 같아서,,Text,2022.03.02 02:38,무슨... 달플리 얘기하다 여기까지 오는거야,,Text,2022.03.01 18:42,,,,,단톡방 처럼 초대되면 좋을 듯,,Text,2022.02.28 18:28,ㅋㅋㅋㅋㅋㅋㅋ아,,Text,2022.02.24 22:19,칼단발...?,,Text,2022.02.19 23:57,아 바솩아 너 땜에 반대로 말했자나,,Text,2022.02.18 13:21,너 정말 2절 3절 하능구나?,,Text,2022.02.17 20:01,,,,,,,,,"내가 참았는데 너 말 잘했어 ㅡ.ㅡ
 말 나온김에 얘기하쟈",,Text,2022.02.15 00:29,언젠가 올라가겠지. . . .,,Text,2022.02.15 21:16,,,,,,,,,,,,,,,,,,,,,,,,,근데 안 찍은게 아니구 못 찍은거야 ㅜ.ㅜ,,Text,2022.02.13 17:53,,,,,나 저때 쌩얼임 ㅎ ㅎ,,Text,2022.02.13 01:03,,,,,,,,,,,,
가야게써,,Text,2022.03.02 02:39,근데 이런 얘기도 받아주는 너라서 좋아🙃💖,,Text,2022.03.01 18:43,,,,,진솔이 졸업식땐가 자기가 음식 받아오겠다하고 가서 진짜 다들 의기투합하고 응원하면서 보내줬는데 빈손으로 온 거도 웃겼는데,,Text,2022.02.28 18:29,설레었던 신혼 그리고 권태기까지의 일상을 공유한 후에 그래 너 이제 내가 싷ㅎ어진거니? 이런 오글작렬멘트를 날리며 눈물도 슬쩍하고 약간 싸우고  내가 자신때문에 심란해하는 모습을 보이는 혐관이지만 애정가득한 걸 보고싶대,,Text,2022.02.24 22:21,너 정말 나를 헷갈리게 하는구나,,Text,2022.02.19 23:58,미안 스물다섯 스물하나,,Text,2022.02.18 13:21,나 정말 너 땜에 스트레스 받아서 역도성 식류염 걸릴 것 같아,,Text,2022.02.17 20:02,,,,,,,,,뭐 실전파?!,,Text,2022.02.15 00:30,헉,,Text,2022.02.15 21:58,,,,,,,,,,,,,,,,,,,,,,,,,나 제트플립 카메라 고장났단말이야...,,Text,2022.02.13 17:54,,,,,기다려바아,,Text,2022.02.13 01:03,,,,,,,,,,,,
와 대박 여기 내 고등학교 후배있따,,Text,2022.03.02 02:39,가끔 너무 내 취향만 얘기하는 것 같아서 ,,Text,2022.03.01 18:44,,,,,진솔무룩,,Text,2022.02.28 18:30,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,Text,2022.02.24 22:21,물어보고 더 심각하게 고민중이야! 🤤,,Text,2022.02.19 23:58,자우림 선배님 노래 알아?••• 나 그 노래 진짜 좋아함,,Text,2022.02.18 13:21,그만하래두,,Text,2022.02.17 20:02,,,,,,,,,하 연습도 안 왔으면서 당일날 박수 박자는 왜 틀리는데ㅡ.ㅡ,,Text,2022.02.15 00:30,예림선수 한다,,Text,2022.02.15 21:59,,,,,,,,,,,,,,,,,,,,,,,,,콘서트 연습실 브이로그 찍는데 현규쌤이 내 폰 엎어서 그 뒤로 카메라가 안돼...,,Text,2022.02.13 17:55,,,,,나는 올렸따아 ,,Text,2022.02.13 01:13,,,,,,,,,,,,
진짜 세상쫍다 쫍아!!!,,Text,2022.03.02 02:39,지루할 것 같아서 자제하고 있어😎,,Text,2022.03.01 18:44,,,,,진솔이가 그래도 학교 갔다오면서 약수역크림빵이랑 이것저것 몰래 사다줬었음 ㅜ ㅜ 진짜 아침에 일어나면 다들 눈비비고 아빠가 사다 준거 먹듯이 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,Text,2022.02.28 18:31,ㄹ아 너네너무귀엽따💖,,Text,2022.02.24 22:21,ㅜ ㅜ 진짜 많은 의견 고마워 ,,Text,2022.02.20 00:12,헉 그노래 오에스티로 들어갔대?...,,Text,2022.02.18 13:23,진짜 그 아솩이에 그 바솩이네,,Text,2022.02.17 20:05,,,,,,,,,그러게 282827266째 멤버가 틀리더라...,,Text,2022.02.15 00:38,고원이도 보고있대?,,Text,2022.02.15 22:09,,,,,,,,,,,,,,,,,,,,,,,,,안돼... 현규증 구독 취소하면 나 현규증나게 잔소리 들을지도 몰라,,Text,2022.02.13 17:56,,,,,이게 완전히 올라가려면 절차가 쪼금 있어,,Text,2022.02.13 01:13,,,,,,,,,,,,
와오,,Text,2022.03.02 02:40,..진짜로?,,Text,2022.03.01 18:46,,,,,내 최애빵,,Text,2022.02.28 18:31,아니내가찾은거아니라궄ㅋㅋㅋㅋ,,Text,2022.02.24 22:22,내가 어떤 모습이든지 나의 그대로를 사랑해주는 바솩이겠지...?,,Text,2022.02.20 00:13,진짜 미취겟네 봐야할 듯;,,Text,2022.02.18 13:23,앗 근데 오늘 추천곡을 안줨ㅅ네,,Text,2022.02.17 20:13,,,,,,,,,거기서 제일 후배였던 것 같은데 말야,,Text,2022.02.15 00:39,걔도 진짜 하루종일 티비보는구나,,Text,2022.02.15 22:09,,,,,,,,,,,,,,,,,,,,,,,,,근데 나 다리 쥐나는데 ,,Text,2022.02.13 17:56,,,,,이해해쥬라.. ㅜ ㅜ💖,,Text,2022.02.13 01:13,,,,,,,,,,,,
아무튼 내 후배도 잘다녀오구,,Text,2022.03.02 02:40,행복ㄹ하군,,Text,2022.03.01 18:46,,,,,고딩때? 나는 위탄...👍,,Text,2022.02.28 18:32,아니 내가적은게아니고 너네가 적어준거따라적은거얔ㅋㅌㅋㅋㅋ,,Text,2022.02.24 22:23,모히칸은 좀 ㅜ.ㅜ.. 흑흑,,Text,2022.02.20 00:14,그리고 나 김태리 선배님 너무 조 아 해,,Text,2022.02.18 13:23,"오늘의 추천곡🎧
Olivia O'Brien-Better than feeling lonely
Cheat codes-Hate you + love you(feat.AJ Mitchell)
bulow - you & jennifer",,Text,2022.02.17 20:25,,,,,,,,,후우 난 맘 넓은 선배니까 이번엔 넘어갈게ㅡ.ㅡ,,Text,2022.02.15 00:39,ㅎㅎ 아는 사람 누구야,,Text,2022.02.15 22:10,,,,,,,,,,,,,,,,,,,,,,,,,무릎 풀어도 되지? ㅎ ㅎ 흐히,,Text,2022.02.13 17:57,,,,,나 잠오는데 재밈ㅆ어,,Text,2022.02.13 01:24,,,,,,,,,,,,
다들 조심히 잘 갔다와,,Text,2022.03.02 02:40,신나는 것 같아 🤸‍♂️,,Text,2022.03.01 18:47,,,,,"매점에서 보통 곰이랑, 위탄, 피크닉 많이 사먹음",,Text,2022.02.28 18:32,재밌네,,Text,2022.02.24 22:24,고마워 머리스타일 물어봤을 뿐인데 몬가 너는 나의 그 자체를 응원하고 있다는 느낌이 들어서 머리스타일은 여전히 혼란스럽지만 마음은 따뜻해,,Text,2022.02.20 00:16,자우림 선배님 팬이야 아는 사람,,Text,2022.02.18 13:23,같이 듣쟈,,Text,2022.02.17 20:25,,,,,,,,,응 128465번 멤버랑 112338번 멤버가 후배들 기강 쫌 잡아줘 !!! 리더는 3명인데 쫌 힘드네ㅜ.ㅜ,,Text,2022.02.15 00:41,대답한 사람 강퇴 들어간다,,Text,2022.02.15 22:10,,,,,,,,,,,,,,,,,,,,,,,,,고마오,,Text,2022.02.13 18:01,,,,,너랑 노는 거,,Text,2022.02.13 01:24,,,,,,,,,,,,
기 죽지말고 !!!!,,Text,2022.03.02 02:40,어떤 오빛이 대학교 친구 어떻게 사귀냐구 물어봤오,,Text,2022.03.01 18:48,,,,,곰이랑을 몰라?,,Text,2022.02.28 18:33,멤버들끼리 한바탕 소동이 있었는데,,Text,2022.02.24 22:24,넌 너무 조은데 아무래도 더 결정을 못하게 된 것 같아💌🥲💗,,Text,2022.02.20 00:52,나 그 노래도 좋아해,,Text,2022.02.18 13:23,"한국 노래 추천 해 달라고해서 🤤
🎧
폴킴 선배님 - 사랑하는 당신께
원필 선배님 - 지우게
정승환 선배님 - 안녕, 나의 우주
(이건 반주만 나오는데 그림이 그려져서 좋아💖)",,Text,2022.02.17 20:38,,,,,,,,,선배니까 밥 사달라구? ㅎ ㅎ,,Text,2022.02.15 00:41,고원공주랑 통화 중,,Text,2022.02.15 22:17,,,,,,,,,,,,,,,,,,,,,,,,,근데 우리 애칭은 생각해봐써?,,Text,2022.02.13 18:01,,,,,사진은 아마 내일 올라올 듯 ㅜ ㅜ,,Text,2022.02.13 01:24,,,,,,,,,,,,
내가 말했지 기 죽을 땐 #mood라고,,Text,2022.03.02 02:41,중학교 때 친구 못 만들어서 첫 날 집오자마자 가방 던지고 울던 나에게 •••••?...,,Text,2022.03.01 18:50,,,,,모를 수 있지,,Text,2022.02.28 18:34,덕분에 설명잘해줬어,,Text,2022.02.24 22:24,여기 투표기능 없어?,,Text,2022.02.20 00:53,노래 들으면서 운 적??? 있지이,,Text,2022.02.18 13:24,신나는 한국노래?,,Text,2022.02.17 20:42,,,,,,,,,어 엄마~ 잠시만 ,,Text,2022.02.15 00:41,고원이도 sbs 보고 있어,,Text,2022.02.15 22:18,,,,,,,,,,,,,,,,,,,,,,,,,모가 좋을까,,Text,2022.02.13 18:04,,,,,그르니까 먼저 자!,,Text,2022.02.13 01:26,,,,,,,,,,,,
그래도 기 죽으면,,Text,2022.03.02 02:41,다들 술 마시면 생긴다네요,,Text,2022.03.01 18:50,,,,,세대차이 나는게 당연한거지 ㅡㅡ,,Text,2022.02.28 18:35,좋은거였군 ㅇㅋ💖,,Text,2022.02.24 22:24,멤버들은 모두 하나같이 장발을 외쳤어,,Text,2022.02.20 00:53,이거도 중학교땐데 교복입고 거실에서 티비보다가 엠넷에서 이승기 선배님 되돌리다 가 신곡으로 나오고 있는거야 근데 멜로디랑 가사가 너무 심금을 울려서 눈물 훔침,,Text,2022.02.18 13:25,"Automatic remix 
호피폴라 - Let's 
🕺",,Text,2022.02.17 20:43,,,,,,,,,전화 받고올게ㅜ 미안 엄마라~,,Text,2022.02.15 00:42,나 지금 통화하면서 너랑 연락 중 ㅋ,,Text,2022.02.15 22:19,,,,,,,,,,,,,,,,,,,,,,,,,... 진정 아담으로 불리고 싶은게야..?,,Text,2022.02.13 18:05,,,,,사진 기다리지말구 ㅜ ㅜ,,Text,2022.02.13 01:26,,,,,,,,,,,,
속으로,,Text,2022.03.02 02:41,수업 중간에 화장실 갈 땐 손들고 가래 !,,Text,2022.03.01 18:51,,,,,또또 놀린다,,Text,2022.02.28 18:35,누구누구말구 다같이 토론했어,,Text,2022.02.24 22:25,아니 내가 정한게 아니구 의견이 반반이라 바솩이뿐만아니라 대중들은 내 어떤모습을 사랑해주는걸까 하고 깊은고민에 빠졌던거야!!!,,Text,2022.02.20 00:57,그 때 하수영 사춘기였던듯 ㅋ,,Text,2022.02.18 13:28,엇 automatic remix 는 아기바솩이들은 나중에 듣자... 아솩이가 미안...,,Text,2022.02.17 20:49,,,,,,,,,폰 거꾸로 든 거 아니야,,Text,2022.02.15 00:48,박 고 원 바 보 ~ ~,,Text,2022.02.15 22:19,,,,,,,,,,,,,,,,,,,,,,,,,내가 정리해볼게 기다려바,,Text,2022.02.13 18:05,,,,,난 말 하구 가께,,Text,2022.02.13 01:27,,,,,,,,,,,,
으이구으이구 인간아 ᕙ( ︡’︡益’︠)ง 으이구 인간아 ᕙ( ︡’︡益’︠)ง 으이구 인간아 ᕙ( ︡’︡益’︠)ง 으이구 인간아 ᕙ( ︡’︡益’︠)ง 으이구 인간아 ᕙ( ︡’︡益’︠)ง 으이구 인간아 ᕙ( ︡’︡益’︠)ง 으이구 인간아으이구 인간아 ᕙ( ︡’︡益’︠)ง 으이구 인간아 ᕙ( ︡’︡益’︠)ง 으이구 인간아 ᕙ( ︡’︡益’︠)ง ,,Text,2022.03.02 02:41,교수실 들어갈 땐 신발벗고 들어가는게 예의래,,Text,2022.03.01 18:52,,,,,으이구 오빛,,Text,2022.02.28 18:35,12명 옹기종기 과일먹으며 왜 손해주랑은 결혼하고 하수영이랑 이혼하는지 백분토론,,Text,2022.02.24 22:26,키키 근데 나 진짜 지겹게 고민했는데 하나하나 답해주는 너 진짜 최고다ㅜ ㅜ,,Text,2022.02.20 00:57,지금은 나 바솩이 앞에서도 울지 않는 단단재규어가 되었지,,Text,2022.02.18 13:29,"아기 바솩이들은 ...
🎧 들꽃이야기 추천!",,Text,2022.02.17 20:52,,,,,,,,,신상이야,,Text,2022.02.15 00:48,당연히 너가 최고지,,Text,2022.02.15 22:20,,,,,,,,,,,,,,,,,,,,,,,,,너가 아담이 되면 ... 나는 그대로 이브인걸...... 너만 좋은 거 자나 ㅡㅡ 킹받게 ㅜ ,,Text,2022.02.13 18:06,,,,,아니 이게 효녀야? ...,,Text,2022.02.13 01:29,,,,,,,,,,,,
